eDRX_CONN cycle length (s),Tidentify_inter_UE cat M1_NC (s) (eDRX_CONN cycles)
2.56<eDRX_CONN cycle≤10.24,Note (20 * Kinter_M1 *  KRSTD_M1_NC)
Note:Time depends upon the eDRX_CONN cycle in use,
