Parameter,,Unit,Cell 1,Cell 2,Cell 3
,,,T2,T2,T2
NR RF Channel Number,,,1,1,1
Correlation Matrix and Antenna Configuration,,,1×2 Low,1×2 Low,1×2 Low
OCNG patterns defined in A.3.2.1,,,OP.1,OP.1,OP.1
PRACH configuration,,,FR1 PRACH configuration 1,FR1 PRACH configuration 1,FR1 PRACH configuration 1
Note 3Noc,Config 1,dBm/SCS,-98,-98,-98
,Config 2,dBm/SCS,-98,-98,-98
,Config 3,dBm/SCS,-95,-95,-95
PRS EsNoc,Config 1,dB,-1,-7,-7
,Config 2,dB,-1,-7,-7
,Config 3,dB,-1,-7,-7
Io Note 4,Config 1,dBm/19.08 MHz,-65.43,-65.43,-65.43
,Config 2,dBm/19.08 MHz,-65.43,-65.43,-65.43
,Config 3,dBm/47.88 MHz,-61.44,-61.44,-61.44
SSB RP,Config 1,dBm/19.08 MHz,-88,-95,-95
,Config 2,dBm/19.08 MHz,-88,-95,-95
,Config 3,dBm/47.88 MHz,-85,-92,-92
PRS  EsIot,,dB,-2.46,-10,-10
Propagation Condition,,,TDL-A,,
NOTE 1: OCNG shall be used such that active cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols other than those in the subframes with transmitted PRS.NOTE 2:The resources for uplink transmission are assigned to the UE prior to the start of time period T2.NOTE 3:Interference from other cells and noise sources not specified in the test are assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Noc,,,,,
