Accuracy,Conditions,,,,,
,PRS Ês/Iot,PRS SCS,PRS bandwidthNote 1,PRS resource repetition ()          Note 2TrepPRS*LPRS/KcombPRS,Io Note 3 range,
,,,,,Minimum Io,Maximum Io
Tc Note 4,dB,kHz,PRB,,dBm/SCS,dBm/BWChannel
83,(PRS Ês/Iot)ref ≥-6 dB (PRS Ês/Iot)i ≥-13 dB,60,≥ 24,≥ 4,"Same value as PRS_RP in Table B.2.14-2, according to UE Power class, operating band and angle of arrival",-50
64,,,≥ 64,≥ 1,Note 5,Note 5
46,,,≥ 132,≥ 1,Note 5,Note 5
48,,120,≥ 32,≥ 4,"Same value as PRS_RP in Table B.2.14-2, according to UE Power class, operating band and angle of arrival",-50
54,,,≥ 64,≥ 1,Note 5,Note 5
36,,,≥ 128,≥ 1,Note 5,Note 5
"NOTE 1:Minimum PRS bandwidth, which is minimum of the PRS bandwidths of the reference resource and the measured neighbour resource i.NOTE 2: Minimum number of PRS resource repetitions among the reference resource and the measured neighbour resource i.  are configured by higher layer parameter dl-PRS-ResourceRepetitionFactor, dl-PRS-NumSymbols and dl-PRS-CombSizeN defined in TS 37.355 [34], respectively.NOTE 3:Io is assumed to have constant EPRE across the bandwidth.NOTE 4:Tc is the basic timing unit defined in TS 38.211 [6].NOTE 5:The same bands and the same Io conditions for each band apply for this requirement as for the corresponding requirement with the PRS bandwidth of the smallest PRB number for the corresponding SCS.NOTE 6:VoidTrepPRS, LPRS ,KcombPRS",,,,,,
