Parameter,,Unit,Test 1,,Test 2,,Test 3,
,,,Cell 1,Cell 2,Cell 1,Cell 2,Cell 1,Cell 2
E-UTRA RF Channel Number,,,1,,1,,1,
BWchannel,,MHz,10,,10,,10,
Special subframe configurationNote1,,,6,,6,,6,
Uplink-downlink configurationNote1,,,1,,1,,1,
Measurement bandwidth,,,22—27,,22—27,,22—27,
PDSCH Reference measurement channel defined in A.3.1.1.2,,,R.0 TDD,-,R.0 TDD,-,R.0 TDD,-
PDSCH allocation,,,13—36,-,13—36,-,13—36,-
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2.2,,,R.6 TDD,,R.6 TDD,,R.6 TDD,
OCNG Patterns defined in A.3.2.2.1 (OP.1 TDD) and A.3.2.2.2 (OP.2 TDD),,,OP.1 TDD,OP.2 TDD,OP.1 TDD,OP.2 TDD,OP.1 TDD,OP.2 TDD
PBCH_RA,,dB,0,0,0,0,0,0
PBCH_RB,,,,,,,,
PSS_RA,,,,,,,,
SSS_RA,,,,,,,,
PCFICH_RB,,,,,,,,
PHICH_RA,,,,,,,,
PHICH_RB,,,,,,,,
PDCCH_RA,,,,,,,,
PDCCH_RB,,,,,,,,
PDSCH_RA,,,,,,,,
PDSCH_RB,,,,,,,,
OCNG_RANote2,,,,,,,,
OCNG_RBNote2,,,,,,,,
Note3,Bands TDD_A,dBm/15 kHz,-84.76,-84.76,-103.85,-103.85,-116,
,Bands TDD_C,,,,,,-115,
,Bands TDD_E,,,,,,-114,
,,dB,-1.76,-1.76,-4.7,-4.7,-5.46,-5.46
RSRPNote4,Bands TDD_A,dBm/15 kHz,-81.76,-81.76,-106.75,-106.75,-120,-120
,Bands TDD_C,,,,,,-119,-119
,Bands TDD_E,,,,,,-118,-118
RSRQNote4,"Bands TDD_A, TDD_C, TDD_E",dB,-14.77,-14.77,-16.76,-16.76,-17.34,-17.34
IoNote4,Bands TDD_A,dBm/9 MHz,-50,-50,-73,-73,-85.67,
,Bands TDD_C,,,,,,-84.67,
,Bands TDD_E,,,,,,-83.67,
,,dB,3,3,-2.9,-2.9,-4,-4
Propagation condition,,-,AWGN,,AWGN,,AWGN,
"Note 1:For special subframe and uplink-downlink configurations see Tables 4.2-1 and 4.2-2 in TS 36.211.Note 2:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 3:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 4:RSRQ, RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 5:RSRP and RSRQ minimum requirements are specified assuming independent interference and noise at each receiver antenna port.Note 6:E-UTRA operating band groups are as defined in Section 3.5.",,,,,,,,
