Parameter,,Unit,Cell 1,Cell 2,Cell 3
E-UTRA RF Channel Number,,,1,2,
BWchannel,,MHz,"5MHz: NRB,c = 2510MHz: NRB,c = 5020MHz: NRB,c = 100","5MHz: NRB,c = 2510MHz: NRB,c = 5020MHz: NRB,c = 100",
Measurement bandwidth,,,5MHz: 10-1510MHz: 22-2720MHz: 47-52,5MHz: 10-1510MHz: 22-2720MHz: 47-52,
PDSCH Reference measurement channel defined in A.3.1.1.1,,,5MHz: R.5 FDD 10MHz: R.0 FDD20MHz: R.4 FDD,5MHz: R.5 FDD 10MHz: R.0 FDD20MHz: R.4 FDD,-
PDSCH allocation,,,5MHz: 7-1710MHz: 13-3620MHz: 38-61,5MHz: 7-1710MHz: 13-3620MHz: 38-61,-
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2.1,,,5MHz: R.11 FDD 10MHz: R.6 FDD20MHz: R.10 FDD,5MHz: R.11 FDD 10MHz: R.6 FDD20MHz: R.10 FDD,5MHz: R.11 FDD 10MHz: R.6 FDD20MHz: R.10 FDD
OCNG Patterns defined in A.3.2.1,,,5MHz: OP.15 FDD 10MHz: OP.1 FDD20MHz: OP.11 FDD,5MHz: OP.15 FDD 10MHz: OP.1 FDD20MHz: OP.11 FDD,5MHz: OP.16 FDD 10MHz: OP.2 FDD20MHz: OP.12 FDD
PBCH_RA,,dB,0,0,0
PBCH_RB,,,,,
PSS_RA,,,,,
SSS_RA,,,,,
PCFICH_RB,,,,,
PHICH_RA,,,,,
PHICH_RB,,,,,
PDCCH_RA,,,,,
PDCCH_RB,,,,,
PDSCH_RA,,,,,
PDSCH_RB,,,,,
OCNG_RANote1,,,,,
OCNG_RBNote1,,,,,
Note2,Bands FDD_A,dBm/ 15kHz,-117,( for Channel 1 +1dB),
,"Bands FDD_B1, FDD_B2 Note 9",,-116.5,,
,Bands FDD_C,,-116,,
,Bands FDD_D,,-115.5,,
,"Bands FDD_E, FDD_F Note 6",,-115,,
,Bands FDD_G,,-114,,
,Bands FDD_H,,-113.5,,
,,dB,-4,3,-1
,,dB,-4,0.46,-5.76
RSRPNote3,Bands FDD_A,dBm/ 15kHz,-121,(RSRP for Cell 1 +8dB),(RSRP for Cell 1 +4dB)
,"Bands FDD_B1, FDD_B2 Note 9",,-120.5,,
,Bands FDD_C,,-120,,
,Bands FDD_D,,-119.5,,
,"Bands FDD_E, FDD_F Note 6",,-119,,
,Bands FDD_G,,-118,,
,Bands FDD_H,,-117.5,,
IoNote3,Bands FDD_A,dBm/ BWchannel,"-87.76 +10log(NRB,c/50)",(Io for Channel 1 +5.33dB +10log(NRB channel2 / NRB channel 1)),
,"Bands FDD_B1, FDD_B2 Note 9",,"-87.26 +10log(NRB,c/50)",,
,Bands FDD_C,,"-86.76 +10log(NRB,c/50)",,
,Bands FDD_D,,"-86.26 +10log(NRB,c/50)",,
,"Bands FDD_E, FDD_F Note 6",,"-85.76 +10log(NRB,c/50)",,
,Bands FDD_G,,"-84.76 +10log(NRB,c/50)",,
,Bands FDD_H,,"-84.26 +10log(NRB,c/50)",,
Propagation Condition,,,AWGN,AWGN,AWGN
Antenna Configuration,,,1x2,1x2,1x2
Timing offset to Cell 1,,s,-,0,3
Time alignment error relative to cell 1 Note 7,,,-,TAE,
"Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 4:RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.Note 5: The selection of the bands for testing depends on the configuration of the carrier aggregation supported by the UEs.Note 6:For Band 26, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 865-894 MHz.Note 7:Time alignment error (TAE) as specified in TS 36.104 [30] clause 6.5.3.1. The TAE value depends upon the type of carrier aggregation.Note 8:E-UTRA operating band groups are as defined in Section 3.5.Note 9:For Band 74, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 1475.9-1510.9 MHz.",,,,,
