Parameter,Unit,Test 1,,Test 2,,Test 3,
,,Cell 2,Cell 3,Cell 2,Cell 3,Cell 2,Cell 3
Angle of arrival configuration,degrees,Setup 1 according to A.3.15.1,,Setup 1 according to A.3.15.1,,Setup 1 according to A.3.15.1,
Assumption for UE beamsNote 7,,Rough,,Rough,,Rough,
Note1,dBm/15 kHzNote4,-105,,-105,,-105,
Note1,dBm/SCSNote3,-96,,-96,,-96,
for SSB,dB,-0.5,-0.5,11.0,11.0,-3.0,-3.0
for CSI-RS,dB,-0.5,-0.5,11.0,11.0,-3.0,-3.0
CSI-RSRPNote2,dBm/SCS Note4,-96.5,-96.5,-85,-85,-99,-99
CSI-SINRNote2,dB,-0.5,-0.5,11,11,-3.0,-3.0
for SSB,dB,-0.5,-0.5,11,11,-3.0,-3.0
for CSI-RS,dB,-0.5,-0.5,11,11,-3.0,-3.0
IoNote2,dBm/95.04 MHz Note4,-69.3,,-55.4,,-65.24,
"NOTE 1:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:CSI-SINR, CSI-RSRP, and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 3:CSI-SINR and CSI-RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.NOTE 4: Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zoneNOTE 5:As observed with 0 dBi gain antenna at the centre of the quiet zoneNOTE 6:NR operating band groups are as defined in clause 3.5.2.NOTE 7:Information about types of UE beam is given in B.2.1.3, and does not limit UE implementation or test system implementation",,,,,,,
